language,lag_characters,lag_seconds,information_bits,surprisal_bits,source
Slovak,12,1.2820816292739463,0.0200263036920949,1.9016148527265868,google/fleurs
Slovak,13,1.3889217650467756,0.014631617908726,1.881588549034492,google/fleurs
Slovak,14,1.4957619008196044,0.0109981286484033,1.8669569311257657,google/fleurs
Slovak,15,1.6026020365924334,0.0080427705830277,1.8559588024773623,google/fleurs
Slovak,16,1.7094421723652622,0.0055527554631991,1.8479160318943348,google/fleurs
Slovak,17,1.816282308138091,0.0042947450740091,1.842363276431136,google/fleurs
Slovak,18,1.92312244391092,0.0031363948429596,1.8380685313571263,google/fleurs
Slovak,19,2.029962579683749,0.002554800564281,1.8349321365141669,google/fleurs
Slovak,20,2.136802715456578,0.0017239469939254,1.8323773359498856,google/fleurs
Arabic,1,0.1189773464229795,1.248747723470208,5.433518227968769,google/fleurs
Arabic,2,0.237954692845959,0.6067481602060054,4.184770504498561,google/fleurs
Arabic,3,0.3569320392689386,0.4810773521315918,3.578022344292555,google/fleurs
Arabic,4,0.4759093856919181,0.2340690995636056,3.096944992160964,google/fleurs
Arabic,5,0.5948867321148976,0.1414412254516284,2.8628758925973576,google/fleurs
Arabic,6,0.7138640785378771,0.1318628301557014,2.721434667145729,google/fleurs
Arabic,7,0.8328414249608567,0.095931860407016,2.589571836990028,google/fleurs
Arabic,8,0.9518187713838362,0.066650115385848,2.493639976583012,google/fleurs
Arabic,9,1.0707961178068155,0.0471546672523519,2.426989861197164,google/fleurs
Arabic,10,1.1897734642297952,0.0314021011977856,2.379835193944812,google/fleurs
Arabic,11,1.3087508106527748,0.0221539082338524,2.348433092747026,google/fleurs
Arabic,12,1.4277281570757543,0.0157166652181661,2.3262791845131736,google/fleurs
Arabic,13,1.5467055034987338,0.0119912149951435,2.3105625192950074,google/fleurs
Arabic,14,1.6656828499217131,0.0090470120773118,2.298571304299864,google/fleurs
Arabic,15,1.7846601963446929,0.0062027420064771,2.289524292222552,google/fleurs
Arabic,16,1.9036375427676724,0.004339475525664,2.283321550216075,google/fleurs
Arabic,17,2.022614889190652,0.0033930644403605,2.278982074690411,google/fleurs
Arabic,18,2.1415922356136314,0.002671395031434,2.2755890102500502,google/fleurs
Arabic,19,2.260569582036611,0.002005228033282,2.272917615218616,google/fleurs
Arabic,20,2.3795469284595905,0.0014016455087166,2.270912387185334,google/fleurs
Punjabi,1,0.1234281553902959,1.5222650041625323,5.615597152016113,google/fleurs
Punjabi,2,0.2468563107805918,0.754704006975941,4.09333214785358,google/fleurs
Punjabi,3,0.3702844661708877,0.5381904044189243,3.33862814087764,google/fleurs
Punjabi,4,0.4937126215611836,0.3027616601895286,2.800437736458715,google/fleurs
Punjabi,5,0.6171407769514795,0.1636273113670991,2.4976760762691863,google/fleurs
Punjabi,6,0.7405689323417755,0.1124059820799807,2.334048764902087,google/fleurs
Punjabi,7,0.8639970877320713,0.0818905967472938,2.2216427828221064,google/fleurs
Punjabi,8,0.9874252431223672,0.0694026698490337,2.1397521860748125,google/fleurs
Punjabi,9,1.1108533985126632,0.0525122992179949,2.070349516225779,google/fleurs
Punjabi,10,1.234281553902959,0.0395870658949948,2.017837217007784,google/fleurs
Punjabi,11,1.3577097092932549,0.0286717487560448,1.978250151112789,google/fleurs
Punjabi,12,1.481137864683551,0.0215606117056759,1.949578402356744,google/fleurs
Punjabi,13,1.6045660200738467,0.0168696509315398,1.9280177906510685,google/fleurs
Punjabi,14,1.7279941754641426,0.0127279027664002,1.9111481397195285,google/fleurs
Punjabi,15,1.8514223308544384,0.0098520307080904,1.898420236953128,google/fleurs
Punjabi,16,1.9748504862447345,0.0066943444372464,1.8885682062450373,google/fleurs
Punjabi,17,2.0982786416350305,0.0049901783951138,1.881873861807792,google/fleurs
Punjabi,18,2.2217067970253264,0.003531571795895,1.8768836834126768,google/fleurs
Punjabi,19,2.345134952415622,0.0026367076509203,1.8733521116167824,google/fleurs
Punjabi,20,2.468563107805918,0.0020139045109159,1.870715403965862,google/fleurs
Latvian,1,0.1068823265646018,1.1799736859399066,5.086658534783866,google/fleurs
Latvian,2,0.2137646531292037,0.5692575464795282,3.90668484884396,google/fleurs
Latvian,3,0.3206469796938056,0.5761759374328803,3.337427302364431,google/fleurs
Latvian,4,0.4275293062584075,0.3405136444586221,2.761251364931551,google/fleurs
Latvian,5,0.5344116328230094,0.184613199307047,2.420737720472929,google/fleurs
Latvian,6,0.6412939593876112,0.1260401406617006,2.236124521165882,google/fleurs
Latvian,7,0.7481762859522132,0.0903593821241135,2.110084380504181,google/fleurs
Latvian,8,0.855058612516815,0.0608981181020988,2.019724998380068,google/fleurs
Latvian,9,0.9619409390814168,0.0458037542685563,1.9588268802779687,google/fleurs
Latvian,10,1.0688232656460188,0.0340942040352678,1.9130231260094124,google/fleurs
Latvian,11,1.1757055922106208,0.0236985780816392,1.8789289219741443,google/fleurs
Latvian,12,1.2825879187752225,0.0185829226691149,1.8552303438925053,google/fleurs
Latvian,13,1.3894702453398244,0.0146392484832897,1.8366474212233903,google/fleurs
Latvian,14,1.4963525719044264,0.0103968490288415,1.8220081727401003,google/fleurs
Latvian,15,1.603234898469028,0.0077713020352931,1.811611323711259,google/fleurs
Latvian,16,1.71011722503363,0.0054330609381183,1.8038400216759656,google/fleurs
Latvian,17,1.816999551598232,0.0045712875774619,1.7984069607378474,google/fleurs
Latvian,18,1.9238818781628333,0.0031315408572387,1.7938356731603855,google/fleurs
Latvian,19,2.030764204727436,0.0024403143441658,1.7907041323031467,google/fleurs
Latvian,20,2.1376465312920376,0.0017520993764816,1.788263817958981,google/fleurs
Oromo,1,0.1128433710658022,1.4847678373620623,4.757120122629755,google/fleurs
Oromo,2,0.2256867421316045,0.4935180259041369,3.2723522852676923,google/fleurs
Oromo,3,0.3385301131974069,0.3742255736000697,2.778834259363556,google/fleurs
Oromo,4,0.4513734842632091,0.225180594150161,2.4046086857634856,google/fleurs
Oromo,5,0.5642168553290114,0.1211254900562037,2.1794280916133246,google/fleurs
Oromo,6,0.6770602263948138,0.0493957271020133,2.058302601557121,google/fleurs
Oromo,7,0.789903597460616,0.0373700664916436,2.0089068744551075,google/fleurs
Oromo,8,0.9027469685264184,0.0253308462279184,1.971536807963464,google/fleurs
Oromo,9,1.0155903395922206,0.0221233778386324,1.9462059617355447,google/fleurs
Oromo,10,1.128433710658023,0.0179709244390484,1.924082583896913,google/fleurs
Oromo,11,1.2412770817238252,0.012149247080698,1.9061116594578644,google/fleurs
Oromo,12,1.3541204527896276,0.0109069145264417,1.8939624123771663,google/fleurs
Oromo,13,1.46696382385543,0.0082237376632476,1.8830554978507248,google/fleurs
Oromo,14,1.579807194921232,0.0057463248483629,1.8748317601874769,google/fleurs
Oromo,15,1.6926505659870343,0.0052122207539309,1.869085435339114,google/fleurs
Oromo,16,1.805493937052837,0.0034209817584114,1.863873214585183,google/fleurs
Oromo,17,1.918337308118639,0.0030750666860528,1.860452232826772,google/fleurs
Oromo,18,2.031180679184441,0.0021721710924778,1.8573771661407188,google/fleurs
Oromo,19,2.1440240502502435,0.0019079394896799,1.855204995048241,google/fleurs
Oromo,20,2.256867421316046,0.0014585950970542,1.853297055558561,google/fleurs
Hindi,1,0.1156278181709697,1.5950406641038102,5.683415632719082,google/fleurs
Hindi,2,0.2312556363419395,0.7492191988282184,4.088374968615272,google/fleurs
Hindi,3,0.3468834545129092,0.5499728894551548,3.339155769787053,google/fleurs
Hindi,4,0.462511272683879,0.3012784586763048,2.7891828803318983,google/fleurs
Hindi,5,0.5781390908548487,0.1325934767683572,2.487904421655593,google/fleurs
Hindi,6,0.6937669090258185,0.071563995088816,2.355310944887236,google/fleurs
Hindi,7,0.8093947271967882,0.0538993347225122,2.28374694979842,google/fleurs
Hindi,8,0.925022545367758,0.0360439229937208,2.229847615075908,google/fleurs
Hindi,9,1.0406503635387276,0.0311468722565164,2.193803692082187,google/fleurs
Hindi,10,1.1562781817096974,0.0251178504492579,2.1626568198256706,google/fleurs
Hindi,11,1.2719059998806672,0.0202994913347196,2.1375389693764126,google/fleurs
Hindi,12,1.387533818051637,0.0151124892933443,2.117239478041693,google/fleurs
Hindi,13,1.5031616362226068,0.0100202724577393,2.1021269887483487,google/fleurs
Hindi,14,1.6187894543935764,0.0083808132307234,2.0921067162906093,google/fleurs
Hindi,15,1.734417272564546,0.0062666324089475,2.083725903059886,google/fleurs
Hindi,16,1.850045090735516,0.0045783997863924,2.0774592706509383,google/fleurs
Hindi,17,1.9656729089064853,0.0034860066659638,2.072880870864546,google/fleurs
Hindi,18,2.081300727077456,0.0025841587795882,2.069394864198582,google/fleurs
Hindi,19,2.1969285452484253,0.0021401344938647,2.0668107054189937,google/fleurs
Hindi,20,2.312556363419395,0.0015034414300951,2.064670570925129,google/fleurs
Galician,1,0.0975040196451018,1.3245292891882374,4.980242162629019,google/fleurs
Galician,2,0.1950080392902037,0.4766895557523791,3.6557128734407818,google/fleurs
Galician,3,0.2925120589353056,0.446536782344312,3.179023317688402,google/fleurs
Galician,4,0.3900160785804075,0.3014980781084775,2.7324865353440906,google/fleurs
Galician,5,0.4875200982255093,0.1550926836584421,2.430988457235613,google/fleurs
Galician,6,0.5850241178706113,0.1063129064261869,2.275895773577171,google/fleurs
Galician,7,0.6825281375157131,0.0835334995951515,2.169582867150984,google/fleurs
Galician,8,0.780032157160815,0.061368617289093,2.0860493675558325,google/fleurs
Galician,9,0.8775361768059169,0.0484249568509842,2.0246807502667394,google/fleurs
Galician,10,0.9750401964510188,0.0340845327852108,1.9762557934157552,google/fleurs
Galician,11,1.0725442160961205,0.0235030218352521,1.9421712606305443,google/fleurs
Galician,12,1.1700482357412223,0.0177173705474165,1.918668238795292,google/fleurs
Galician,13,1.2675522553863243,0.0149983287827057,1.900950868247876,google/fleurs
Galician,14,1.365056275031426,0.0105028614396631,1.88595253946517,google/fleurs
Galician,15,1.462560294676528,0.0083534037092714,1.8754496780255068,google/fleurs
Galician,16,1.56006431432163,0.0063949726761571,1.867096274316236,google/fleurs
Galician,17,1.6575683339667318,0.0047572205979737,1.8607013016400784,google/fleurs
Galician,18,1.7550723536118338,0.0036702779688557,1.8559440810421044,google/fleurs
Galician,19,1.852576373256936,0.0027359059584506,1.8522738030732488,google/fleurs
Galician,20,1.9500803929020367,0.0021974701701876,1.849537897114798,google/fleurs
Macedonian,1,0.1003575732589115,1.49669572647824,5.186914220372525,google/fleurs
Macedonian,2,0.2007151465178231,0.5163447456164976,3.690218493894285,google/fleurs
Macedonian,3,0.3010727197767348,0.5018960005272688,3.173873748277788,google/fleurs
Macedonian,4,0.4014302930356463,0.3168870229804295,2.671977747750519,google/fleurs
Macedonian,5,0.501787866294558,0.1730889675927334,2.3550907247700894,google/fleurs
Macedonian,6,0.6021454395534696,0.1142362630320454,2.182001757177356,google/fleurs
Macedonian,7,0.7025030128123811,0.0784187465186478,2.0677654941453105,google/fleurs
Macedonian,8,0.8028605860712927,0.0611770164729437,1.9893467476266624,google/fleurs
Macedonian,9,0.9032181593302044,0.0420489093065388,1.928169731153719,google/fleurs
Macedonian,10,1.003575732589116,0.0305266582383259,1.88612082184718,google/fleurs
Macedonian,11,1.1039333058480274,0.022482559878356,1.8555941636088544,google/fleurs
Macedonian,12,1.204290879106939,0.0173348137935067,1.8331116037304984,google/fleurs
Macedonian,13,1.3046484523658508,0.0134627842209713,1.815776789936992,google/fleurs
Macedonian,14,1.4050060256247623,0.0095378994023487,1.80231400571602,google/fleurs
Macedonian,15,1.5053635988836738,0.0076682938851071,1.7927761063136711,google/fleurs
Macedonian,16,1.6057211721425857,0.0054890263383904,1.7851078124285642,google/fleurs
Macedonian,17,1.7060787454014972,0.0043292711523268,1.7796187860901738,google/fleurs
Macedonian,18,1.8064363186604089,0.0029450705267288,1.775289514937847,google/fleurs
Macedonian,19,1.90679389191932,0.002157276562176,1.772344444411118,google/fleurs
Macedonian,20,2.007151465178232,0.0016934993582629,1.770187167848942,google/fleurs
Urdu,1,0.1233023780220158,1.1793279371371377,5.316638716387002,google/fleurs
Urdu,2,0.2466047560440317,0.6402675481972633,4.137310779249865,google/fleurs
Urdu,3,0.3699071340660476,0.5518184439741862,3.4970432310526016,google/fleurs
Urdu,4,0.4932095120880634,0.312234810364842,2.9452247870784154,google/fleurs
Urdu,5,0.6165118901100792,0.1766964795213641,2.6329899767135734,google/fleurs
Urdu,6,0.7398142681320952,0.1050543656524358,2.456293497192209,google/fleurs
Urdu,7,0.863116646154111,0.0805352457754224,2.3512391315397734,google/fleurs
Urdu,8,0.9864190241761268,0.0649160709687231,2.270703885764351,google/fleurs
Urdu,9,1.1097214021981427,0.0460723020599509,2.205787814795628,google/fleurs
Urdu,10,1.2330237802201585,0.0350393907545956,2.159715512735677,google/fleurs
Urdu,11,1.3563261582421744,0.0270255896253313,2.124676121981081,google/fleurs
Urdu,12,1.4796285362641903,0.0208621159281685,2.09765053235575,google/fleurs
Urdu,13,1.602930914286206,0.0152687914088875,2.0767884164275814,google/fleurs
Urdu,14,1.726233292308222,0.0112774921104499,2.061519625018694,google/fleurs
Urdu,15,1.8495356703302377,0.0085753093874836,2.050242132908244,google/fleurs
Urdu,16,1.9728380483522536,0.0064919732662374,2.04166682352076,google/fleurs
Urdu,17,2.0961404263742693,0.0045786857084113,2.035174850254523,google/fleurs
Urdu,18,2.219442804396285,0.0034297841878165,2.0305961645461115,google/fleurs
Urdu,19,2.342745182418301,0.0027573954247621,2.027166380358295,google/fleurs
Urdu,20,2.466047560440317,0.0020176569716601,2.0244089849335327,google/fleurs
Khmer,1,0.1159893414541301,1.982133472629957,6.149464046639437,google/fleurs
Khmer,2,0.2319786829082603,1.0084582629436194,4.16733057400948,google/fleurs
Khmer,3,0.3479680243623905,0.5625118732280034,3.1588723110658603,google/fleurs
Khmer,4,0.4639573658165207,0.2647869781642438,2.596360437837857,google/fleurs
Khmer,5,0.5799467072706509,0.0923749802332309,2.331573459673613,google/fleurs
Khmer,6,0.695936048724781,0.0524768134162552,2.239198479440382,google/fleurs
Khmer,7,0.8119253901789112,0.0298714551577594,2.186721666024127,google/fleurs
Khmer,8,0.9279147316330414,0.0204211514246037,2.1568502108663674,google/fleurs
Khmer,9,1.0439040730871716,0.0154502942297032,2.136429059441764,google/fleurs
Khmer,10,1.1598934145413018,0.0095162960341048,2.1209787652120604,google/fleurs
Khmer,11,1.275882755995432,0.0085184197332788,2.1114624691779555,google/fleurs
Khmer,12,1.391872097449562,0.0047568272849223,2.1029440494446767,google/fleurs
Khmer,13,1.5078614389036922,0.0048978836179713,2.0981872221597544,google/fleurs
Khmer,14,1.6238507803578224,0.0038108345421989,2.093289338541783,google/fleurs
Khmer,15,1.7398401218119526,0.0030010886711933,2.089478503999584,google/fleurs
Khmer,16,1.8558294632660828,0.0020412462735155,2.0864774153283907,google/fleurs
Khmer,17,1.971818804720213,0.0015359079152466,2.084436169054875,google/fleurs
Khmer,18,2.087808146174343,0.0009999196798631,2.082900261139629,google/fleurs
Khmer,19,2.2037974876284734,0.0008232037654352,2.081900341459765,google/fleurs
Khmer,20,2.319786829082604,0.000490644592888,2.0810771376943302,google/fleurs
Estonian,1,0.1010009025054509,1.1978003311823855,4.875701086257476,google/fleurs
Estonian,2,0.2020018050109019,0.3988822451115177,3.6779007550750906,google/fleurs
Estonian,3,0.3030027075163529,0.4767982065739669,3.279018509963573,google/fleurs
Estonian,4,0.4040036100218039,0.2964393277349968,2.802220303389606,google/fleurs
Estonian,5,0.5050045125272549,0.1571976912452091,2.505780975654609,google/fleurs
Estonian,6,0.6060054150327059,0.1003755091655143,2.3485832844094,google/fleurs
Estonian,7,0.7070063175381568,0.0800093529171062,2.248207775243886,google/fleurs
Estonian,8,0.8080072200436078,0.0528027207502423,2.16819842232678,google/fleurs
Estonian,9,0.9090081225490588,0.0384631072170731,2.115395701576537,google/fleurs
Estonian,10,1.0100090250545095,0.0291672862707033,2.076932594359464,google/fleurs
Estonian,11,1.1110099275599608,0.0223886137459032,2.047765308088761,google/fleurs
Estonian,12,1.2120108300654118,0.0160565538764712,2.025376694342857,google/fleurs
Estonian,13,1.3130117325708628,0.0116318957537837,2.0093201404663863,google/fleurs
Estonian,14,1.4140126350763136,0.0089545618002091,1.9976882447126023,google/fleurs
Estonian,15,1.5150135375817646,0.0067328727416253,1.9887336829123927,google/fleurs
Estonian,16,1.6160144400872156,0.0045489966647398,1.982000810170768,google/fleurs
Estonian,17,1.7170153425926666,0.0036638661666532,1.977451813506028,google/fleurs
Estonian,18,1.8180162450981177,0.0025989641323724,1.973787947339375,google/fleurs
Estonian,19,1.9190171476035685,0.0021857542566459,1.9711889832070024,google/fleurs
Estonian,20,2.0200180501090195,0.0014104825251963,1.9690032289503565,google/fleurs
Cantonese Chinese,1,0.4017326019363482,2.362468479825459,12.265053753957726,google/fleurs
Cantonese Chinese,2,0.8034652038726965,2.457049081703075,9.902585274132267,google/fleurs
Cantonese Chinese,3,1.205197805809045,0.0807305074899487,7.445536192429192,google/fleurs
Cantonese Chinese,4,1.606930407745393,0.939864837808318,7.364805684939244,google/fleurs
Cantonese Chinese,5,2.008663009681741,0.122027856113867,6.424940847130926,google/fleurs
Cantonese Chinese,6,2.4103956116180894,0.2635210749323864,6.302912991017059,google/fleurs
Cantonese Chinese,7,2.8121282135544377,0.0813772439590501,6.039391916084672,google/fleurs
Cantonese Chinese,8,3.213860815490786,0.0777512604249697,5.958014672125622,google/fleurs
Cantonese Chinese,9,3.6155934174271342,0.0423093028884551,5.8802634117006525,google/fleurs
Cantonese Chinese,10,4.017326019363482,0.0329561078117777,5.837954108812197,google/fleurs
Japanese,1,0.2383823529411764,3.0314366051932184,8.704438577143572,google/fleurs
Japanese,2,0.4767647058823529,1.0868625673054453,5.673001971950353,google/fleurs
Japanese,3,0.7151470588235294,0.4292014501702699,4.586139404644908,google/fleurs
Japanese,4,0.9535294117647058,0.1959706979897872,4.156937954474638,google/fleurs
Japanese,5,1.1919117647058823,0.1220233043602152,3.960967256484851,google/fleurs
Japanese,6,1.4302941176470587,0.0732239115607744,3.838943952124636,google/fleurs
Japanese,7,1.668676470588235,0.0483794409814328,3.765720040563861,google/fleurs
Japanese,8,1.907058823529412,0.0326750612459876,3.717340599582428,google/fleurs
Japanese,9,2.1454411764705883,0.022229586467549,3.6846655383364406,google/fleurs
Japanese,10,2.3838235294117647,0.0158642442121723,3.662435951868892,google/fleurs
Lao,1,0.1308246564868329,2.0151149698857105,6.011233211341459,google/fleurs
Lao,2,0.2616493129736658,0.9978866413757754,3.996118241455748,google/fleurs
Lao,3,0.3924739694604987,0.5652459781540209,2.998231600079973,google/fleurs
Lao,4,0.5232986259473317,0.2680084009682586,2.432985621925952,google/fleurs
Lao,5,0.6541232824341646,0.1276537070015004,2.1649772209576934,google/fleurs
Lao,6,0.7849479389209975,0.0750027609034758,2.037323513956193,google/fleurs
Lao,7,0.9157725954078304,0.0539338868353074,1.9623207530527167,google/fleurs
Lao,8,1.0465972518946631,0.0434875281690656,1.9083868662174093,google/fleurs
Lao,9,1.1774219083814963,0.0294742919022732,1.864899338048344,google/fleurs
Lao,10,1.3082465648683292,0.0216246284750813,1.8354250461460708,google/fleurs
Lao,11,1.4390712213551622,0.0168411601052382,1.8138004176709888,google/fleurs
Lao,12,1.569895877841995,0.0115787635979403,1.7969592575657511,google/fleurs
Lao,13,1.700720534328828,0.0093155216228444,1.7853804939678108,google/fleurs
Lao,14,1.8315451908156608,0.0072018633496331,1.7760649723449664,google/fleurs
Lao,15,1.9623698473024933,0.0052970303605066,1.7688631089953333,google/fleurs
Lao,16,2.0931945037893267,0.0038287225502147,1.7635660786348266,google/fleurs
Lao,17,2.22401916027616,0.0029428834769313,1.759737356084612,google/fleurs
Lao,18,2.3548438167629926,0.0021070056663099,1.7567944726076803,google/fleurs
Lao,19,2.485668473249825,0.0015381043636011,1.7546874669413706,google/fleurs
Lao,20,2.6164931297366585,0.0013438980008402,1.7531493625777694,google/fleurs
English (US),1,0.100706937440812,1.0844337820798104,4.853054885974969,google/fleurs
English (US),2,0.201413874881624,0.5385961035632572,3.768621103895159,google/fleurs
English (US),3,0.302120812322436,0.519931444191748,3.230025000331901,google/fleurs
English (US),4,0.402827749763248,0.2847212160886441,2.7100935561401536,google/fleurs
English (US),5,0.50353468720406,0.1415868395767097,2.425372340051509,google/fleurs
English (US),6,0.604241624644872,0.0810610858915645,2.2837855004748,google/fleurs
English (US),7,0.7049485620856839,0.0578223035080762,2.202724414583235,google/fleurs
English (US),8,0.805655499526496,0.0507026249365671,2.144902111075159,google/fleurs
English (US),9,0.906362436967308,0.0376155226519667,2.094199486138592,google/fleurs
English (US),10,1.00706937440812,0.0278253632873273,2.056583963486625,google/fleurs
English (US),11,1.107776311848932,0.0230113174953014,2.0287586001992977,google/fleurs
English (US),12,1.208483249289744,0.0177694447056824,2.005747282703996,google/fleurs
English (US),13,1.309190186730556,0.0116948482357044,1.9879778379983133,google/fleurs
English (US),14,1.4098971241713678,0.0106059370207569,1.9762829897626093,google/fleurs
English (US),15,1.51060406161218,0.0073918965931434,1.9656770527418523,google/fleurs
English (US),16,1.611310999052992,0.0050402544638761,1.958285156148709,google/fleurs
English (US),17,1.712017936493804,0.0040865124301636,1.9532449016848328,google/fleurs
English (US),18,1.812724873934616,0.0030589866518857,1.949158389254669,google/fleurs
English (US),19,1.913431811375428,0.0021944147736148,1.946099402602784,google/fleurs
English (US),20,2.01413874881624,0.0015504004900772,1.9439049878291683,google/fleurs
Asturian,1,0.1041555037388437,1.331643135722084,4.999695835144672,google/fleurs
Asturian,2,0.2083110074776875,0.4578868070561332,3.668052699422588,google/fleurs
Asturian,3,0.3124665112165313,0.4784019304364113,3.2101658923664544,google/fleurs
Asturian,4,0.4166220149553751,0.3122450879964318,2.731763961930043,google/fleurs
Asturian,5,0.5207775186942188,0.167032322489526,2.419518873933612,google/fleurs
Asturian,6,0.6249330224330627,0.0991197892548156,2.2524865514440853,google/fleurs
Asturian,7,0.7290885261719064,0.0702351593226757,2.1533667621892696,google/fleurs
Asturian,8,0.8332440299107502,0.0610460076872021,2.083131602866594,google/fleurs
Asturian,9,0.937399533649594,0.0417652659646661,2.022085595179392,google/fleurs
Asturian,10,1.0415550373884377,0.0314883533148657,1.9803203292147256,google/fleurs
Asturian,11,1.1457105411272814,0.023510192701917,1.94883197589986,google/fleurs
Asturian,12,1.2498660448661254,0.0162029150915583,1.9253217831979428,google/fleurs
Asturian,13,1.3540215486049691,0.0128637608025912,1.9091188681063844,google/fleurs
Asturian,14,1.458177052343813,0.0090145384104962,1.8962551073037928,google/fleurs
Asturian,15,1.5623325560826566,0.007358047335422,1.887240568893297,google/fleurs
Asturian,16,1.6664880598215004,0.0058276974725517,1.879882521557875,google/fleurs
Asturian,17,1.770643563560344,0.004585032587441,1.8740548240853232,google/fleurs
Asturian,18,1.874799067299188,0.0034572836975961,1.8694697914978824,google/fleurs
Asturian,19,1.978954571038032,0.0026213592042749,1.866012507800286,google/fleurs
Asturian,20,2.083110074776876,0.0018097273049888,1.863391148596011,google/fleurs
Slovenian,1,0.1082137596962655,1.1327747740996434,4.91979265006419,google/fleurs
Slovenian,2,0.216427519392531,0.4634303828773132,3.7870178759645454,google/fleurs
Slovenian,3,0.3246412790887965,0.504013051802398,3.3235874930872336,google/fleurs
Slovenian,4,0.432855038785062,0.3517886320118339,2.819574441284836,google/fleurs
Slovenian,5,0.5410687984813276,0.2154808301183228,2.4677858092730016,google/fleurs
Slovenian,6,0.6492825581775931,0.147153572081772,2.2523049791546788,google/fleurs
Slovenian,7,0.7574963178738585,0.1054106269713497,2.1051514070729067,google/fleurs
Slovenian,8,0.8657100775701241,0.0756317739771561,1.999740780101557,google/fleurs
Slovenian,9,0.9739238372663896,0.0560551145082095,1.9241090061244008,google/fleurs
Slovenian,10,1.0821375969626552,0.0393324854166652,1.8680538916161915,google/fleurs
Slovenian,11,1.1903513566589206,0.0293845039505624,1.828721406199526,google/fleurs
Slovenian,12,1.298565116355186,0.0227817275616939,1.7993369022489636,google/fleurs
Slovenian,13,1.4067788760514517,0.0176317280357307,1.7765551746872696,google/fleurs
Slovenian,14,1.514992635747717,0.0125582397503283,1.7589234466515389,google/fleurs
Slovenian,15,1.6232063954439826,0.008908759948931,1.7463652069012106,google/fleurs
Slovenian,16,1.7314201551402482,0.0065762401554072,1.7374564469522795,google/fleurs
Slovenian,17,1.8396339148365133,0.0047724034058849,1.7308802067968725,google/fleurs
Slovenian,18,1.9478476745327795,0.003570776030183,1.7261078033909871,google/fleurs
Slovenian,19,2.056061434229045,0.0026947084211406,1.7225370273608045,google/fleurs
Slovenian,20,2.1642751939253104,0.0020553132075389,1.7198423189396637,google/fleurs
Filipino,1,0.1167740304326708,1.5771101517804371,4.812146065589739,google/fleurs
Filipino,2,0.2335480608653417,0.3511113840833801,3.235035913809302,google/fleurs
Filipino,3,0.3503220912980125,0.404708317809983,2.8839245297259217,google/fleurs
Filipino,4,0.4670961217306834,0.3001819287104785,2.4792162119159387,google/fleurs
Filipino,5,0.5838701521633543,0.1328435409624564,2.17903428320546,google/fleurs
Filipino,6,0.7006441825960251,0.0616002691210728,2.046190742243004,google/fleurs
Filipino,7,0.817418213028696,0.0406579157596234,1.9845904731219308,google/fleurs
Filipino,8,0.9341922434613668,0.0247366556538208,1.943932557362308,google/fleurs
Filipino,9,1.0509662738940375,0.0220488282821402,1.9191959017084863,google/fleurs
Filipino,10,1.1677403043267085,0.0145607653018964,1.8971470734263465,google/fleurs
Filipino,11,1.2845143347593797,0.0094758042670664,1.8825863081244496,google/fleurs
Filipino,12,1.4012883651920502,0.0094497484263376,1.873110503857384,google/fleurs
Filipino,13,1.5180623956247212,0.0087345706021064,1.8636607554310456,google/fleurs
Filipino,14,1.634836426057392,0.004672538626627,1.85492618482894,google/fleurs
Filipino,15,1.751610456490063,0.0039253504039209,1.8502536462023125,google/fleurs
Filipino,16,1.8683844869227333,0.0035294200048068,1.8463282957983915,google/fleurs
Filipino,17,1.9851585173554045,0.0034111172335837,1.8427988757935845,google/fleurs
Filipino,18,2.1019325477880755,0.0031272576573309,1.8393877585600007,google/fleurs
Filipino,19,2.2187065782207465,0.0020221141252771,1.8362605009026696,google/fleurs
Filipino,20,2.335480608653417,0.0013098247246181,1.8342383867773928,google/fleurs
Dutch,1,0.0828187113700031,1.2154423634552582,4.8564634465509,google/fleurs
Dutch,2,0.1656374227400062,0.5485576761732154,3.6410210830956418,google/fleurs
Dutch,3,0.2484561341100093,0.5130459874597659,3.0924634069224264,google/fleurs
Dutch,4,0.3312748454800124,0.304174884991748,2.5794174194626605,google/fleurs
Dutch,5,0.4140935568500156,0.1704436970829426,2.2752425344709124,google/fleurs
Dutch,6,0.4969122682200186,0.0976446013861767,2.10479883738797,google/fleurs
Dutch,7,0.5797309795900218,0.0745882870386724,2.007154236001793,google/fleurs
Dutch,8,0.6625496909600249,0.0617402123001655,1.9325659489631208,google/fleurs
Dutch,9,0.745368402330028,0.0441693149043753,1.870825736662955,google/fleurs
Dutch,10,0.8281871137000312,0.0352927861252472,1.82665642175858,google/fleurs
Dutch,11,0.9110058250700342,0.0287925602053151,1.7913636356333325,google/fleurs
Dutch,12,0.9938245364400372,0.0231941450301629,1.7625710754280173,google/fleurs
Dutch,13,1.0766432478100405,0.0160884408381822,1.7393769303978543,google/fleurs
Dutch,14,1.1594619591800437,0.0114077296337862,1.723288489559672,google/fleurs
Dutch,15,1.2422806705500469,0.0084981751286636,1.7118807599258858,google/fleurs
Dutch,16,1.3250993819200498,0.0060355343353846,1.7033825847972222,google/fleurs
Dutch,17,1.407918093290053,0.0043239806375057,1.6973470504618375,google/fleurs
Dutch,18,1.490736804660056,0.0036311959283523,1.6930230698243318,google/fleurs
